yoe,salary
5.9,81275.29
6.0,80944.28
6.0,80992.33
5.9,81025.3
5.9,81117.17
5.9,81561.82
6.0,81481.89
5.8,80965.59
5.9,81257.39
6.0,81781.88
5.9,81317.19
6.0,81130.37
5.8,81422.13
5.8,81234.5
5.9,81764.42
6.0,81139.61
5.8,81595.07
6.0,81179.33
5.9,81505.93
5.8,81671.83
5.9,81682.83
5.8,80982.62
6.0,81289.32
5.8,81568.2
6.0,81155.71
5.9,81472.36
5.9,81659.85
5.9,81313.3
5.8,81259.97
6.0,81375.93
5.8,81010.49
5.8,81699.73
5.9,81667.82
6.0,81734.72
5.8,81481.1
5.9,81589.04
6.0,80935.75
5.9,81128.09
5.8,81213.44
5.8,81314.39
6.0,81315.85
5.8,81799.67
5.9,81140.74
5.9,81684.89
6.0,81367.77
5.9,80980.37
5.9,81808.36
5.8,81025.33
5.9,81234.68
6.0,81382.22
5.8,81026.18
6.0,81432.24
6.0,81216.51
5.9,81421.45
5.8,81106.38
5.9,80924.61
5.8,80978.77
6.0,80929.09
5.9,81401.68
5.9,81279.17
5.9,81118.68
5.9,81857.75
6.0,80907.56
5.9,81450.45
5.9,80927.87
5.8,81416.3
6.0,81697.69
5.9,81357.98
5.9,81299.95
5.9,80877.57
5.8,80965.89
5.9,81600.28
5.9,81701.93
5.9,81222.26
5.9,81563.6
5.8,80941.96
5.9,81809.25
5.9,81634.26
5.8,81290.76
6.0,81390.75
5.8,80876.21
5.8,81603.81
5.9,81342.35
5.8,81398.39
5.8,81476.93
6.0,81666.91
5.9,81792.57
5.9,81043.98
5.9,81080.04
6.0,81114.62
5.9,81397.72
5.8,81114.76
5.9,81322.7
5.9,81316.67
5.8,81231.71
5.9,81610.23
5.8,81063.82
5.9,81442.23
5.9,81076.49
5.8,81334.74
5.8,81213.19
5.9,80887.46
5.9,81463.28
6.0,80986.56
5.8,81696.7
6.0,81453.96
6.0,81751.51
5.8,81467.15
5.9,81467.25
5.8,81412.37
6.0,81684.33
6.0,81370.87
5.9,81337.06
5.9,81753.33
6.0,81487.32
5.9,80879.8
5.9,81428.74
5.9,81085.33
5.9,81174.38
5.9,80997.36
5.9,81556.1
5.8,81148.21
6.0,81561.0
6.0,80904.41
5.9,81092.69
5.9,80903.15
5.9,81048.73
5.9,81695.29
5.8,81075.76
5.9,81737.28
5.9,81098.09
6.0,81861.49
5.8,80941.02
5.9,81691.96
5.9,81340.63
5.8,80961.89
5.9,81283.61
5.9,81859.51
5.9,81080.13
6.0,81765.66
5.8,80934.84
5.8,81107.37
5.9,80934.7
5.9,81072.79
6.0,81113.74
5.9,81136.59
5.9,81756.0
6.0,80972.1
6.0,81033.53
5.9,80905.93
6.0,81803.07
5.9,81625.79
5.9,81578.49
5.8,81461.74
5.9,81809.28
5.9,81415.44
5.8,81745.35
6.0,81647.21
6.0,80973.22
6.0,80995.6
5.9,81641.2
5.9,81014.81
6.0,81692.16
5.9,81063.66
5.8,81372.18
5.8,81562.45
5.9,81782.46
5.9,81116.71
6.0,81543.15
5.9,81523.96
5.9,81475.25
6.0,80914.48
5.8,80865.74
6.0,81719.05
6.0,81674.16
5.9,81689.9
5.8,81426.81
6.0,81757.89
5.8,81667.24
5.9,81282.27
5.9,81688.28
5.9,81694.06
5.9,81796.81
5.8,81017.13
5.9,81288.5
5.9,81273.21
5.8,81160.06
6.0,81165.08
5.9,81456.18
5.8,81555.11
5.8,81751.95
6.0,81350.74
5.9,81786.84
5.9,81409.98
5.9,81187.98
6.0,81659.02
5.8,80872.94
5.9,81347.08
5.8,81119.76
5.9,80949.76
5.9,81646.68
5.8,81534.29
5.9,80939.34
5.9,81630.2
5.9,81798.41
5.9,81431.07
6.0,81333.32
5.9,81605.64
5.8,81585.99
5.9,80931.3
5.9,81239.3
6.0,81171.31
6.0,80988.44
5.9,81500.15
5.8,81752.78
5.8,81691.98
5.9,81339.89
5.8,81455.41
6.0,81501.32
5.9,81075.67
6.0,81450.36
5.9,81448.17
5.8,81664.58
6.0,80864.41
5.9,80868.82
5.8,81783.1
6.0,81138.34
5.9,81072.57
5.8,81222.71
5.8,81644.77
6.0,81464.66
5.9,81027.78
6.0,81837.37
5.9,81112.75
5.8,80955.42
5.9,81852.35
5.9,80895.85
5.9,81801.8
6.0,81751.98
5.8,81619.97
5.9,81650.88
6.0,81088.66
5.9,81486.65
5.9,81574.92
5.9,81481.26
5.9,81032.33
5.8,81603.94
5.8,80972.82
5.9,81271.19
5.9,81223.06
5.9,81083.21
6.0,81639.44
6.0,81727.32
5.9,81482.11
6.0,81815.26
6.0,81016.34
5.8,81026.69
5.8,80864.94
5.9,81069.06
6.0,81053.3
5.9,81432.49
5.8,80972.27
6.0,81417.21
5.9,80932.05
5.8,80982.96
5.8,81434.33
5.8,81453.83
6.0,81340.5
6.0,81111.37
5.9,81535.8
5.9,81306.22
5.9,81582.28
5.9,80947.55
5.9,81196.3
5.9,81267.22
5.9,81157.6
6.0,81026.73
5.8,81141.72
5.8,81244.21
5.9,81322.59
5.9,81602.81
5.9,81281.0
5.9,81713.2
5.9,81392.09
5.9,81004.52
6.0,81159.74
5.8,81411.75
5.9,80872.8
5.9,81597.3
5.8,81198.59
5.9,81408.5
5.9,81104.4
5.8,81371.99
5.9,81685.2
5.8,81659.66
5.8,81005.6
5.9,81411.69
5.8,81262.67
5.9,81547.93
5.9,81719.49
5.8,81048.51
5.8,81137.95
5.8,80979.14
5.9,81152.54
5.9,80953.82
5.8,81741.78
5.9,81135.97
5.9,81472.68
5.9,81670.19
5.9,80997.47
5.9,81676.17
5.9,81203.64
5.8,81370.07
5.9,81220.39
5.9,81657.5
5.8,81727.74
5.8,81116.7
6.0,80928.77
5.8,81427.29
5.8,81024.13
5.9,80975.81
6.0,81501.97
5.9,81565.61
5.9,81832.0
5.8,81689.77
5.9,81341.28
5.9,81729.32
5.9,81637.35
5.8,80962.77
5.9,81345.49
5.9,81128.57
5.9,81676.14
6.0,81409.67
5.9,81414.38
5.9,81249.11
5.8,81275.02
5.8,81298.13
6.0,81403.38
5.8,80931.97
5.9,81734.77
5.9,81242.28
6.0,81519.56
5.9,81244.67
6.0,81152.02
5.9,81078.05
6.0,81552.25
5.8,81361.24
5.8,81073.87
5.9,81380.64
5.9,81489.42
5.8,81476.14
5.9,81080.04
5.9,81509.83
5.9,81536.38
6.0,80959.34
5.9,81739.76
5.9,80959.5
6.0,81483.01
5.8,81140.98
6.0,80877.83
5.9,81408.21
5.9,80968.43
5.9,81520.95
5.9,81018.24
6.0,81826.01
6.0,81303.67
6.0,80996.76
5.8,81692.77
5.8,81649.43
5.8,81575.58
5.9,81200.73
5.8,81249.81
5.9,81231.89
6.0,81213.84
5.9,81024.7
5.8,81644.57
6.0,81788.68
5.8,81807.52
5.9,81683.43
5.8,81475.31
5.8,81113.93
5.9,81711.53
5.9,81707.39
6.0,81747.86
6.0,81223.23
5.8,81038.78
5.9,81620.48
6.0,81020.19
5.8,81086.02
5.9,81413.24
5.8,80924.36
5.9,81733.86
5.8,81080.29
5.9,81484.09
5.8,81426.16
5.9,81236.77
6.0,81299.12
5.8,81342.15
5.8,81107.73
5.9,81847.92
6.0,81106.55
6.0,80873.08
6.0,81300.06
6.0,81016.93
5.9,81356.98
5.9,81087.33
5.9,81713.98
6.0,81311.17
5.9,81668.58
5.9,81346.19
6.0,81130.9
5.9,81276.78
5.9,81161.82
5.9,81242.71
5.9,81754.12
5.9,80952.89
5.9,81439.41
5.8,81815.84
5.8,81120.27
5.9,81425.32
5.9,81135.61
6.0,81694.72
6.0,81233.28
6.0,81364.97
6.0,81391.96
6.0,81371.96
5.9,81067.54
5.9,81391.86
5.8,81118.25
5.9,81326.87
5.9,80915.0
5.9,81251.81
5.9,81755.12
5.9,81605.55
5.9,81716.32
5.9,81000.5
6.0,81728.4
5.9,81061.88
6.0,81408.73
6.0,81732.15
5.9,81109.14
6.0,80877.63
5.8,81358.03
5.9,81634.19
6.0,80962.32
5.8,81342.53
5.8,81034.96
5.8,81153.05
6.0,81377.26
6.0,81373.25
5.9,81425.96
6.0,81226.83
5.9,81586.46
5.9,81313.67
6.0,81307.01
6.0,80976.78
5.8,81223.46
5.8,81315.85
5.9,81034.42
6.0,81831.6
6.0,81561.31
6.0,80880.37
5.8,81827.99
5.8,81027.88
6.0,80898.61
5.9,81322.04
6.0,81520.93
5.8,81542.06
5.9,81813.98
5.8,81706.53
5.8,81302.44
6.0,81828.38
6.0,81337.94
5.8,81496.79
5.9,81423.73
5.8,80937.21
5.8,81254.16
5.9,81653.84
6.0,81764.12
5.8,81343.65
5.9,81357.6
6.0,81823.62
5.9,81123.08
5.9,81422.54
6.0,81828.15
5.9,81220.45
5.9,81803.42
5.9,81365.6
5.9,81496.34
5.8,81075.8
5.9,81251.99
6.0,81367.31
5.9,81382.37
6.0,81628.11
6.0,81180.08
5.8,81530.51
5.9,81797.61
5.9,81340.65
6.0,81544.47
5.9,81565.44
5.9,81062.66
5.8,81408.6
5.9,81322.01
5.9,81031.13
5.8,81759.96
6.0,81055.74
6.0,81771.96
5.9,81095.56
5.8,80961.75
5.9,81759.65
5.9,80972.14
5.9,81835.67
6.0,81406.02
5.9,80916.59
5.9,80938.89
5.9,81230.17
5.9,81693.61
6.0,81029.68
5.8,81606.7
5.8,81258.72
5.8,81485.77
5.8,81554.13
6.0,81128.17
5.9,80901.63
5.9,80990.45
5.8,81153.91
6.0,81750.17
5.9,81771.62
5.9,81744.91
5.8,81803.38
5.9,81192.87
5.9,81652.9
5.9,80946.36
5.8,81612.3
5.9,81621.52
5.9,81388.78
5.9,81471.77
5.9,81738.9
5.8,81711.57
5.9,81247.35
6.0,81301.78
5.8,81573.34
5.9,81448.86
6.0,81317.07
5.9,81495.01
5.8,81286.81
6.0,81811.4
5.9,81560.44
6.0,80893.63
5.8,81436.51
5.9,81136.09
6.0,80968.69
6.0,81298.73
5.8,81636.28
5.8,81408.92
5.9,81427.54
5.9,81317.96
5.8,81727.97
6.0,81224.5
5.9,81025.73
5.8,81790.41
5.8,81587.21
6.0,81134.51
5.8,81529.16
5.9,81432.82
5.9,81147.12
5.8,80967.71
5.9,81320.78
6.0,81010.43
5.9,81337.89
5.8,81050.87
5.9,81561.2
5.8,80900.33
6.0,81594.65
6.0,81811.74
5.8,81013.89
5.9,81803.57
5.9,81357.37
5.9,81758.81
6.0,81029.46
5.9,81562.61
5.9,81658.85
5.9,81492.89
5.8,81323.57
5.9,81018.74
5.8,81193.24
5.9,80899.39
5.9,81399.09
6.0,80997.63
5.9,81124.21
5.9,81673.03
5.9,81519.2
5.8,81367.95
5.8,81207.6
5.8,81267.75
5.9,81835.75
5.9,81002.43
5.9,81509.82
5.9,81698.48
6.0,81781.7
5.9,81133.91
5.9,81581.11
5.9,81514.13
5.8,81250.12
5.9,81561.44
5.9,80928.9
5.8,81050.35
5.8,80904.45
5.8,81413.1
6.0,80961.75
5.8,81032.15
5.9,81747.58
5.9,81134.35
5.9,81665.3
5.9,80935.19
5.9,81456.3
5.9,81495.69
5.9,80997.75
5.9,81745.18
5.8,81826.71
5.9,81090.98
6.0,81030.18
6.0,81632.23
5.8,81314.34
5.8,81748.12
5.9,81617.65
5.9,81352.75
5.8,81144.96
5.8,80991.08
5.9,81690.49
5.8,81480.74
5.9,81487.05
5.9,81607.12
6.0,81427.63
5.9,81556.74
6.0,81004.02
5.8,81373.05
5.9,81185.1
5.9,81657.65
5.9,81844.25
5.9,81656.91
5.8,81517.45
5.9,81090.78
5.9,81523.98
6.0,81026.17
6.0,81617.56
6.0,81230.57
5.8,81377.91
5.8,81497.11
6.0,81731.18
5.9,81770.45
5.9,81814.15
5.8,81662.59
5.9,81317.92
6.0,81147.69
5.9,80881.45
6.0,80875.17
5.8,81167.69
5.9,81548.78
5.9,80954.21
5.8,81247.16
5.8,81249.63
5.9,81294.63
6.0,80892.92
6.0,81851.83
5.8,81622.61
6.0,81566.17
5.9,81088.17
6.0,81713.22
5.9,80938.36
6.0,81784.93
6.0,81471.67
5.9,80878.31
5.8,80985.6
5.8,81659.25
6.0,81083.69
6.0,80932.39
6.0,81538.58
5.9,80883.96
5.9,81274.35
5.9,81485.19
5.9,81674.24
5.9,81286.64
5.9,81015.94
5.8,81508.12
6.0,81699.17
5.8,81661.41
5.9,81403.56
5.9,81104.59
6.0,81597.3
6.0,81042.97
6.0,81238.82
5.9,81157.66
6.0,81796.84
5.9,81701.0
5.9,81373.31
5.9,81302.22
6.0,81346.06
5.9,81715.81
5.9,81823.36
5.8,81527.89
5.8,80901.28
5.8,81707.37
5.9,81725.85
5.9,81146.49
5.9,81625.59
5.9,81730.71
5.9,80880.3
5.9,81488.44
5.8,81820.6
6.0,81321.13
5.8,81292.05
5.8,81161.17
6.0,81777.59
5.8,80909.88
6.0,80869.89
5.9,81723.81
5.9,81467.59
5.9,81726.79
5.8,81330.08
5.9,81620.63
5.9,81075.02
6.0,81816.89
6.0,81662.3
5.9,81834.55
5.9,81406.29
5.9,81852.87
5.9,81244.84
5.9,81134.05
5.9,80985.5
6.0,81836.64
5.9,81003.3
5.9,81334.58
5.9,81510.65
6.0,81384.73
5.8,81573.65
6.0,81810.65
5.9,80963.51
5.9,80883.05
5.9,81765.48
5.9,81475.31
5.8,80880.45
5.9,80900.81
6.0,80948.06
5.9,81690.04
5.9,81553.06
5.8,80979.68
5.9,81185.99
6.0,81437.94
6.0,81803.65
5.9,80946.66
5.9,81800.69
5.8,81429.93
5.8,80923.7
5.8,81616.62
5.9,81703.95
5.9,81016.15
5.9,81087.01
5.9,81395.4
5.8,81723.71
5.8,81587.64
5.9,81318.35
5.8,80958.82
6.0,81695.41
6.0,81370.28
6.0,81571.42
6.0,81681.89
5.9,81740.39
5.9,81382.47
5.8,81733.63
5.9,81550.67
5.9,81655.56
5.8,81769.93
5.9,81526.07
6.0,81491.75
5.9,81856.12
5.9,81488.96
6.0,81578.24
5.8,81446.35
5.8,81328.46
6.0,80994.66
5.9,81477.83
6.0,81524.31
5.9,81811.06
5.9,80959.31
5.9,81529.98
5.8,81426.6
6.0,81666.1
6.0,81085.91
5.9,81772.0
5.9,81516.49
6.0,81806.35
5.9,81256.0
5.9,81393.14
5.9,81825.85
5.9,81181.66
6.0,81328.66
5.9,81852.2
5.9,80912.9
6.0,81145.27
5.8,81641.33
5.9,81190.89
6.0,81714.52
5.8,81124.83
5.8,81278.48
5.8,81600.0
5.9,81061.09
5.8,81504.26
5.9,81565.41
6.0,81713.27
5.9,81291.82
5.9,80884.21
5.9,81572.93
5.8,81080.68
5.8,81075.76
5.9,81186.56
5.8,80931.64
6.0,80953.58
5.9,81074.16
6.0,81695.24
5.8,81655.3
5.9,81196.36
5.9,81388.2
5.8,81814.64
5.8,81029.44
6.0,81011.36
6.0,81668.39
5.8,81129.95
6.0,81636.15
5.9,81403.62
5.9,81296.33
5.9,81491.44
5.9,81569.31
5.8,81512.93
5.8,81602.8
6.0,81367.26
5.9,81577.06
5.9,81484.92
5.9,81654.72
5.8,80887.79
5.9,81771.26
6.0,81049.77
6.0,81115.7
5.9,81136.96
6.0,81344.71
5.8,81633.81
5.9,81564.57
5.8,81355.87
5.9,81087.76
5.8,80941.02
6.0,81381.88
5.9,81797.27
5.9,81340.08
5.8,81521.91
5.9,81285.91
5.9,81203.2
5.8,81614.22
6.0,80983.32
5.9,81340.71
5.8,81179.08
5.9,80997.16
6.0,81016.91
5.9,80935.67
5.8,81387.47
6.0,81522.7
5.9,80932.64
5.9,81206.36
5.8,81290.35
5.8,81216.13
5.9,81687.88
6.0,81084.61
5.8,81568.87
5.9,81270.44
5.9,81733.64
5.8,81827.16
5.9,81735.57
5.9,81033.44
5.9,80997.37
5.9,80982.56
5.8,81708.09
5.9,80985.74
5.9,81035.4
5.8,81699.35
5.9,81514.87
6.0,81333.48
5.9,80974.84
5.9,81376.96
5.8,81828.75
5.9,81124.34
6.0,81810.83
5.9,80924.56
6.0,81172.48
6.0,81630.0
6.0,81472.59
5.8,81240.73
6.0,81531.38
6.0,81477.13
6.0,80873.81
5.9,81064.27
5.9,80923.15
6.0,81078.71
5.9,81495.9
6.0,81568.42
5.9,81028.11
6.0,81839.22
5.9,81103.93
5.9,81826.9
5.8,81691.91
5.9,81217.88
5.9,81518.79
5.8,81074.32
5.9,81790.85
5.9,81473.97
6.0,81311.03
5.8,81817.58
5.9,81122.04
5.9,81002.24
5.8,80962.79
5.9,81746.89
5.8,81750.89
5.9,81028.21
5.9,80863.35
5.9,81845.88
5.9,81069.15
5.9,80973.57
5.9,81394.55
6.0,80981.67
6.0,81651.01
6.0,81719.7
5.8,81753.64
6.0,81818.12
6.0,81134.12
5.9,81222.79
5.9,81665.6
6.0,81131.22
5.8,81117.59
5.9,81566.94
5.9,81364.49
6.0,81308.2
5.9,81586.16
6.0,81655.43
6.0,80898.77
5.8,81139.88
5.9,81009.57
5.9,80978.02
6.0,80898.96
6.0,81055.7
6.0,81345.59
5.9,80990.17
5.9,81424.51
5.8,81617.07
5.9,80991.15
5.9,81474.45
5.9,81358.93
5.8,81556.48
5.8,81241.22
6.0,81465.16
5.8,81753.32
5.8,80927.72
6.0,81069.43
5.9,80941.54
6.0,81765.23
5.9,81611.22
5.9,81772.91
5.9,81227.62
6.0,81465.41
5.8,81476.62
5.9,81448.77
5.8,81021.24
5.9,81070.88
5.9,80925.51
5.9,81576.78
5.9,81818.55
5.9,81082.82
5.8,81555.27
5.9,81855.66
5.8,81849.68
5.9,81201.97
5.9,81070.82
6.0,81522.58
5.9,81736.47
5.8,81147.6
5.9,81648.85
5.8,81484.77
6.0,81169.17
5.9,81735.19
5.8,81691.56
5.9,80902.07
5.9,81572.97
5.9,81786.75
5.9,81378.94
5.9,81000.02
5.9,81050.28
5.9,81845.05
5.9,81129.96
6.0,81106.34
5.8,81404.03
5.8,81625.36
6.0,81536.89
5.9,81739.52
5.9,80884.59
6.0,81165.53
5.9,81712.82
5.9,81262.26
5.9,81154.78
6.0,81573.23
5.8,81780.24
6.0,81153.14
5.9,81364.64
6.0,81722.82
6.0,81166.87
5.9,81843.89
5.9,81594.77
6.0,81740.0
5.9,81699.44
5.9,81728.95
5.9,81173.82
5.9,81255.38
5.8,81161.85
5.9,81342.07
5.9,80948.21
5.9,81745.3
5.8,81696.14
5.9,81805.09
5.8,81673.66
5.8,81019.21
5.9,81078.63
5.9,81126.94
5.8,81103.89
6.0,81397.27
5.8,81454.62
5.8,81429.25
5.8,80998.24
5.9,80872.64
5.9,80912.39
5.8,81333.52
5.9,81020.67
5.9,81755.17
5.9,81636.74
5.8,81050.96
5.8,81092.52
5.9,81535.55
5.9,81201.29
5.9,81728.31
6.0,81189.05
5.9,81136.61
6.0,81003.13
5.9,81259.55
5.9,80958.17
5.8,81184.81
5.9,81678.47
6.0,81406.65
5.9,81267.13
5.9,81210.4
5.9,81278.71
5.8,81102.85
6.0,81400.12
6.0,81473.66
5.8,81143.65
5.8,81647.4
6.0,81086.09
6.0,81055.19
5.9,81637.89
5.9,81379.75
5.9,81349.3
5.9,81801.79
5.9,81406.74
6.0,81551.2
5.8,81163.54
6.0,81476.15
5.8,81835.82
5.9,81000.82
6.0,81512.04
5.8,80952.57
5.8,81108.16
5.9,81842.47
6.0,81737.7
5.9,80928.3
5.9,81721.9
5.9,81689.13
6.0,81507.13
6.0,81783.97
5.9,81676.7
5.9,80959.25
6.0,81422.81
5.9,81255.59
5.8,80980.43
5.9,81478.26
5.9,81095.26
5.8,81163.39
5.8,80949.2
5.9,80865.27
5.9,81792.12
6.0,81037.1
5.9,80885.04
5.9,81584.17
5.8,81752.86
5.9,81526.28
6.0,81265.19
6.0,81191.85
5.8,81440.37
5.8,81345.9
5.9,81584.06
5.9,81753.32
5.9,81244.64
5.9,81771.54
5.9,81270.26
6.0,80873.52
6.0,80984.3
6.0,81528.13
6.0,81465.06
6.0,80892.52
5.9,81398.11
5.9,81608.48
6.0,81113.44
6.0,81434.4
5.8,81237.6
5.8,81847.94
5.8,81581.42
5.8,81538.68
6.0,80912.09
5.9,81116.33
5.9,81147.08
5.9,81159.56
5.8,81178.7
6.0,81750.39
6.0,80902.77
5.8,81055.37
5.8,81420.19
6.0,80960.3
5.9,81074.02
6.0,80916.72
6.0,81860.85
5.9,81381.67
5.8,81121.95
5.9,81415.62
5.9,81485.77
5.9,81381.2
5.9,81479.23
5.9,81592.58
5.9,81807.59
5.8,81044.84
5.8,81561.23
5.9,81470.24
5.8,81481.5
5.8,81649.63
5.8,81573.97
6.0,81064.12
5.8,81549.24
5.8,81450.0
5.8,81582.97
5.9,81663.88
6.0,81533.48
5.8,81163.63
5.9,81418.96
6.0,81482.59
5.9,81300.26
5.8,81612.22
5.9,81073.74
5.9,81184.25
5.8,81016.62
5.9,81746.66
5.9,80935.7
5.9,81611.27
5.8,81196.94
5.9,80956.43
5.8,81114.51
6.0,81497.95
5.9,81541.45
6.0,81083.11
5.8,81831.04
5.9,81482.15
6.0,81044.19
6.0,81276.46
5.9,81187.79
5.8,81693.52
6.0,80867.46
6.0,81752.64
6.0,81594.23
5.8,81198.02
5.9,81224.08
5.9,81596.07
5.9,81159.62
5.9,81666.31
5.9,81834.55
6.0,81780.99
5.9,80906.66
5.9,81632.4
5.8,80950.95
5.8,81723.69
5.8,81566.82
5.9,81132.91
5.9,81577.92
5.9,81098.86
5.9,81065.72
5.9,81174.54
5.8,81643.18
5.9,81840.05
5.8,81086.94
5.9,81632.28
5.9,80938.01
5.8,81121.2
5.9,81072.25
5.9,81644.72
5.9,81331.47
5.9,81292.03
5.8,81151.34
6.0,81546.07
5.8,81834.58
5.9,81473.44
5.8,81791.82
5.9,81313.86
5.8,80886.69
6.0,81555.01
5.9,81569.5
6.0,81573.88
5.8,81454.6
5.9,81074.15
5.9,80961.96
6.0,81147.76
6.0,81005.1
6.0,81550.01
5.9,81004.28
6.0,81588.11
6.0,80891.77
5.9,81601.16
5.9,81301.09
5.8,81800.77
5.9,81779.97
5.9,81398.67
6.0,81487.88
5.8,80900.29
6.0,81581.76
5.9,81390.07
5.8,81291.62
5.8,81002.32
6.0,80999.94
5.9,81767.52
5.8,81339.86
5.8,81535.77
5.9,81425.23
5.9,81501.33
5.8,81587.84
5.9,81531.73
5.8,81678.73
6.0,81219.44
5.9,81447.48
5.9,81080.18
5.9,80886.75
5.9,81240.42
6.0,81675.16
5.9,81309.92
6.0,81720.59
5.9,81859.22
5.8,81826.26
6.0,81238.73
6.0,81636.82
5.9,81645.27
6.0,80936.58
6.0,80987.47
6.0,81138.91
5.9,81313.45
5.8,81391.22
5.8,81813.47
5.9,81861.78
5.8,81689.45
5.8,81811.27
5.8,81069.27
5.8,81281.83
5.9,81654.62
5.9,81350.62
5.9,81358.45
6.0,81402.48
5.9,81003.79
6.0,81121.57
6.0,81232.75
6.0,81410.91
6.0,81049.36
5.8,81860.6
5.9,81343.15
5.9,81835.95
5.9,81150.41
5.9,81208.24
5.8,81263.26
5.9,81789.85
5.9,81354.49
5.9,81597.56
5.9,81555.78
6.0,81810.5
5.8,81456.88
5.9,81430.18
6.0,81163.27
5.9,80864.73
5.9,81341.14
5.8,81495.06
6.0,81568.2
5.8,81708.48
6.0,81768.63
6.0,81207.29
6.0,81406.57
5.8,81381.84
6.0,81704.24
5.9,81677.22
6.0,81085.57
6.0,81658.11
6.0,80934.29
5.8,81566.62
6.0,81633.98
5.9,81850.29
5.8,81092.74
5.9,81148.77
5.9,81646.09
6.0,81274.08
5.9,81455.6
5.8,81324.24
6.0,81754.63
5.8,81665.58
6.0,81546.02
5.9,81532.48
5.8,81340.17
6.0,81091.64
6.0,81065.81
6.0,81284.76
5.8,81670.55
5.8,81567.51
5.9,81392.62
5.9,81554.04
5.9,81597.22
5.9,80905.84
6.0,81726.93
5.9,81362.44
5.9,81239.76
6.0,81779.69
6.0,81009.93
6.0,81569.14
5.9,81061.7
5.9,81520.3
5.9,80906.26
5.9,80950.31
5.8,81696.43
5.9,80962.2
5.9,80994.99
6.0,81165.43
6.0,81543.93
5.9,81828.63
5.9,81111.19
6.0,80953.94
5.8,81058.05
5.8,80932.88
5.8,81112.07
6.0,81221.36
5.9,81046.43
6.0,81732.66
6.0,81273.02
5.8,81494.62
5.9,81092.71
5.9,81423.95
5.9,81218.28
5.9,81070.02
5.9,81093.44
5.9,81775.84
5.9,81800.81
5.9,80911.82
5.9,80985.4
5.8,81431.64
5.8,81151.52
5.8,81181.37
5.8,80981.9
6.0,80993.36
5.9,81231.64
5.9,81078.84
5.8,81031.63
5.9,80946.32
5.9,80943.14
5.8,81366.22
6.0,80868.04
5.9,81179.53
6.0,81744.5
5.8,81211.63
5.8,80966.1
5.9,81039.15
5.9,80943.85
5.8,81311.19
5.8,81523.68
5.9,81709.63
5.9,81065.25
5.8,81463.85
5.8,81597.2
5.9,81307.04
6.0,81833.74
5.8,81557.24
5.9,81015.21
6.0,81048.75
6.0,81183.06
5.8,81487.1
5.8,81015.86
5.9,80979.65
5.9,81341.75
5.9,81773.76
6.0,81545.15
5.8,81758.21
5.9,81827.51
5.9,81045.25
5.9,81257.79
6.0,81391.99
5.9,81526.61
5.9,81715.5
6.0,81790.3
6.0,81779.21
6.0,81613.06
5.9,81091.52
5.8,81732.52
5.9,81131.03
5.9,81492.41
6.0,81069.15
6.0,81180.14
5.9,81383.26
5.9,81856.12
6.0,81778.07
5.8,81677.04
5.9,81785.48
5.9,81669.23
5.9,81599.65
5.9,81425.62
5.8,80933.65
34.81,81363.0
205.37900000000005,81363.0
6.1,93681.52
6.0,94082.79
6.0,94242.59
6.0,94225.82
6.1,93782.92
5.9,93775.44
6.1,94307.11
5.9,94133.75
5.9,93955.16
6.0,93988.78
5.9,93891.57
5.9,94253.1
6.0,93867.04
5.9,93969.66
5.9,94266.97
5.9,94025.95
6.0,93452.14
5.9,93462.77
5.9,94048.05
6.1,93690.22
6.1,93611.64
6.1,93853.7
6.1,93938.76
6.0,93607.2
6.0,94293.1
6.1,94125.72
6.0,93552.87
6.0,93950.46
6.1,94235.72
6.0,93903.87
6.0,93601.92
6.0,93961.09
5.9,94408.87
6.1,93556.08
5.9,94309.1
6.0,93802.36
5.9,94101.12
6.0,94115.15
6.0,94324.24
6.0,93843.91
6.1,93867.6
6.0,94029.31
6.1,93767.67
6.0,94297.98
6.1,93832.47
6.0,93783.59
6.1,93633.96
6.0,93582.02
5.9,93557.86
6.1,93864.08
6.1,93496.18
6.0,94142.8
5.9,93932.8
6.1,93513.14
6.0,93670.12
6.0,94027.84
5.9,93822.14
6.1,93730.57
6.0,93923.06
6.1,93874.16
6.0,94062.9
5.9,93927.66
6.0,93946.51
6.1,94327.92
6.0,94261.35
6.0,94223.1
6.1,93663.64
5.9,94220.2
6.0,93880.07
5.9,93767.36
6.0,94041.18
6.0,94287.17
5.9,94279.52
6.0,93674.91
6.0,94029.51
5.9,93922.36
6.0,94405.64
5.9,94181.9
6.0,94189.13
5.9,94439.23
6.1,94075.96
6.0,94407.81
5.9,94298.43
6.1,93802.82
6.0,93783.84
5.9,93744.72
5.9,93761.01
5.9,94344.97
6.1,93799.95
6.0,93960.05
5.9,93550.86
5.9,93632.14
6.1,93813.92
6.0,93944.57
6.0,93516.02
6.1,93826.37
6.1,93607.57
5.9,94202.29
5.9,94219.75
6.0,93477.37
5.9,94011.66
5.9,94130.21
6.0,94238.48
6.1,93702.6
6.0,93931.42
6.1,93977.44
6.1,93620.08
5.9,93881.36
5.9,94276.11
5.9,94146.72
6.1,93830.24
5.9,93829.11
6.0,93592.35
5.9,93924.16
5.9,93552.26
5.9,94232.07
6.0,93967.78
6.1,94404.65
5.9,93815.4
5.9,93753.73
5.9,93520.35
6.1,94137.84
5.9,94098.07
6.0,93850.59
6.0,93585.31
6.0,93664.91
6.1,94138.33
